seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
310,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
315,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
320,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
325,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
330,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
335,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
340,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
345,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
350,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
355,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
360,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
365,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
370,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
375,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
380,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
385,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
390,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
395,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
400,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
405,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
410,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
415,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
420,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
425,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
430,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
435,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
440,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
445,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
450,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
455,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
460,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
465,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
470,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
475,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
480,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
485,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
490,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
495,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
500,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
505,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
510,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
515,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
520,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
525,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
530,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
535,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
540,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
545,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
550,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
555,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
560,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
565,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
570,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
575,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
580,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
585,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
590,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
595,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
600,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
605,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
610,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
615,3,3,2,1,1,1,1,,,,x,,,,,,,,,,,x
620,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
625,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
630,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
635,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
640,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
645,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
650,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
655,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
660,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
665,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
670,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
675,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
680,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
685,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
690,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
695,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
700,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
705,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
710,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
715,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
720,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
725,3,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
730,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
735,2,3,1,1,1,1,1,,,,x,,,,,,,,,,,x
